Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.1092,0.1242,0.0218,0.3555,-2.2266,8.1822
-0.0703,0.0941,0.0266,0.1113,-2.2817,8.4084
-0.0813,0.0797,0.0120,0.1736,-2.3403,8.3498
-0.0839,0.0658,0.0666,0.4633,-2.3715,8.5497
-0.0386,0.0933,0.0354,0.3819,-2.3930,8.6155
-0.0269,0.1207,0.0221,0.3903,-2.3140,8.4455
-0.0205,0.0783,0.0354,0.0970,-2.3284,8.3103
-0.0093,0.0312,-0.0083,0.3208,-2.2146,8.0888
-0.0863,0.0677,0.0480,0.3065,-2.3320,8.2313
-0.0280,0.0261,-0.0019,0.2119,-2.4002,8.3833
-0.0709,0.0802,0.0429,0.0634,-2.4624,8.2887
